epoch,train_loss,valid_loss,accuracy,f1_score,time
0,2.858020067214966,3.227572202682495,0.2846733629703522,0.2846733668341708,03:02
1,2.458458423614502,2.1997971534729004,0.3977386951446533,0.3977386934673367,03:07
2,2.3291239738464355,2.0899951457977295,0.38567838072776794,0.38567839195979897,03:05
3,2.3124444484710693,2.4448039531707764,0.3904522657394409,0.39045226130653266,03:12
4,2.2590928077697754,2.3255646228790283,0.3791457414627075,0.3791457286432161,03:12
5,2.1903176307678223,2.0117759704589844,0.4351758658885956,0.43517587939698493,03:09
6,2.1834359169006348,1.9636341333389282,0.4381909668445587,0.4381909547738693,03:11
7,2.1613361835479736,1.9545413255691528,0.46306532621383667,0.46306532663316585,03:10
8,2.1461105346679688,1.952540636062622,0.4457286298274994,0.4457286432160804,03:09
9,2.140308380126953,1.9330073595046997,0.44145727157592773,0.4414572864321608,03:11
10,2.103895425796509,1.904096007347107,0.4660803973674774,0.46608040201005024,03:10
11,2.0801303386688232,1.837836742401123,0.4886934757232666,0.4886934673366834,03:11
12,2.085094928741455,1.8961912393569946,0.4680904448032379,0.4680904522613065,03:10
13,2.0508511066436768,1.8601882457733154,0.4766331613063812,0.4766331658291457,03:09
14,2.026998996734619,1.8100333213806152,0.49321606755256653,0.49321608040201004,03:10
15,2.0456244945526123,1.8091206550598145,0.5005025267601013,0.5005025125628141,03:11
16,2.0494277477264404,1.8860585689544678,0.4695979952812195,0.4695979899497487,03:10
17,2.0255064964294434,1.8542919158935547,0.4821608066558838,0.4821608040201005,03:10
18,2.017021656036377,1.8146369457244873,0.5030151009559631,0.5030150753768844,03:11
19,2.003042697906494,1.796967625617981,0.5057789087295532,0.5057788944723618,03:11
20,2.0022459030151367,1.7593839168548584,0.5173366665840149,0.5173366834170854,03:10
21,2.0008554458618164,1.7824175357818604,0.5055276155471802,0.5055276381909548,03:09
22,1.961377501487732,1.8387211561203003,0.49447235465049744,0.49447236180904525,03:10
23,1.9701391458511353,1.7707302570343018,0.504020094871521,0.5040201005025126,03:10
24,1.9635348320007324,1.7734092473983765,0.5097990036010742,0.5097989949748744,03:10
25,1.9506807327270508,1.7856053113937378,0.5057789087295532,0.5057788944723618,03:11
26,1.9421862363815308,1.7411868572235107,0.5190954804420471,0.5190954773869346,03:11
27,1.9525190591812134,1.7396411895751953,0.5273869633674622,0.5273869346733668,03:11
28,1.9168956279754639,1.7808748483657837,0.5130653381347656,0.5130653266331658,03:10
29,1.9198075532913208,1.737329125404358,0.5221105813980103,0.5221105527638191,03:10
30,1.9064486026763916,1.7183388471603394,0.5359296202659607,0.535929648241206,03:10
31,1.8993703126907349,1.7419461011886597,0.5170854330062866,0.5170854271356784,03:11
32,1.8738245964050293,1.7131996154785156,0.5434673428535461,0.5434673366834171,03:12
33,1.8495144844055176,1.712675929069519,0.5389447212219238,0.5389447236180904,03:11
34,1.839105248451233,1.7020084857940674,0.5510050058364868,0.5510050251256281,03:09
35,1.8268846273422241,1.6788668632507324,0.5550251007080078,0.5550251256281407,03:10
36,1.792128562927246,1.6702731847763062,0.5565326809883118,0.5565326633165829,03:10
37,1.7650312185287476,1.6662670373916626,0.5600502490997314,0.5600502512562814,03:11
38,1.7479900121688843,1.6645246744155884,0.564824104309082,0.5648241206030151,03:10
39,1.7590712308883667,1.6631317138671875,0.5625628232955933,0.5625628140703518,03:12
