epoch,train_loss,valid_loss,accuracy,f1_score,time
0,2.858668327331543,2.3376832008361816,0.3685929775238037,0.36859296482412063,02:26
1,2.5055735111236572,2.5410985946655273,0.36105528473854065,0.36105527638190954,02:25
2,2.4193780422210693,3.3894433975219727,0.3706030249595642,0.3706030150753769,02:26
3,2.345427989959717,2.4098856449127197,0.4090452194213867,0.40904522613065325,02:27
4,2.2811102867126465,2.7561769485473633,0.3640703558921814,0.364070351758794,02:27
5,2.2574892044067383,2.7234795093536377,0.41080403327941895,0.4108040201005025,02:26
6,2.222118377685547,1.9753578901290894,0.44849246740341187,0.4484924623115578,02:26
7,2.186863422393799,1.9492031335830688,0.4442211091518402,0.4442211055276382,02:26
8,2.1537668704986572,1.8671894073486328,0.4786432087421417,0.478643216080402,02:26
9,2.1427924633026123,1.8789857625961304,0.47638189792633057,0.4763819095477387,02:26
10,2.1290197372436523,2.2264676094055176,0.4376884400844574,0.4376884422110553,02:26
11,2.0858237743377686,1.8666539192199707,0.49120602011680603,0.49120603015075376,02:26
12,2.0864789485931396,1.8338830471038818,0.49447235465049744,0.49447236180904525,02:26
13,2.0723953247070312,1.8989428281784058,0.4781407117843628,0.4781407035175879,02:26
14,2.0633273124694824,1.8053518533706665,0.4972361922264099,0.4972361809045226,02:26
15,2.0408313274383545,1.8704895973205566,0.4761306643486023,0.47613065326633164,02:27
16,2.0321881771087646,1.8014683723449707,0.5062814354896545,0.5062814070351759,02:25
17,2.052182197570801,1.7993664741516113,0.5090452432632446,0.5090452261306533,02:26
18,2.029392957687378,1.835801601409912,0.4899497628211975,0.4899497487437186,02:26
19,2.0236852169036865,1.7880256175994873,0.5165829062461853,0.5165829145728643,02:25
20,2.018887996673584,1.7760943174362183,0.5077889561653137,0.5077889447236181,02:25
21,1.9971754550933838,1.7666468620300293,0.5185929536819458,0.5185929648241207,02:26
22,1.9980548620224,1.7895355224609375,0.5140703320503235,0.514070351758794,02:26
23,2.0028371810913086,1.7678533792495728,0.5195980072021484,0.5195979899497487,02:25
24,1.962932825088501,1.7805194854736328,0.5100502371788025,0.5100502512562815,02:25
25,1.9737954139709473,1.7735520601272583,0.5165829062461853,0.5165829145728643,02:25
26,1.9395250082015991,1.7358360290527344,0.5271356701850891,0.5271356783919598,02:25
27,1.958298921585083,1.7338628768920898,0.5286431908607483,0.528643216080402,02:26
28,1.9376342296600342,1.7775919437408447,0.5113065242767334,0.5113065326633166,02:27
29,1.9518191814422607,1.720499038696289,0.5412060022354126,0.5412060301507537,02:26
30,1.9245829582214355,1.7580620050430298,0.5150753855705261,0.5150753768844221,02:26
31,1.9131200313568115,1.7206289768218994,0.5286431908607483,0.528643216080402,02:26
32,1.928499460220337,1.731571912765503,0.5301507711410522,0.5301507537688442,02:26
33,1.8845329284667969,1.688698410987854,0.5402010083198547,0.5402010050251256,02:27
34,1.8577849864959717,1.7152224779129028,0.5349246263504028,0.5349246231155779,02:27
35,1.8360779285430908,1.6766726970672607,0.558040201663971,0.5580402010050252,02:27
36,1.8051388263702393,1.672245740890503,0.5572864413261414,0.557286432160804,02:26
37,1.7970714569091797,1.6666752099990845,0.5587939620018005,0.5587939698492462,02:26
38,1.7975666522979736,1.6675788164138794,0.5623115301132202,0.5623115577889447,02:26
39,1.7804416418075562,1.666778326034546,0.5623115301132202,0.5623115577889447,02:26
