epoch,train_loss,valid_loss,accuracy,f1_score,time
0,2.8364741802215576,2.911795139312744,0.30276381969451904,0.3027638190954774,02:24
1,2.4700095653533936,2.609069347381592,0.3944723606109619,0.39447236180904516,02:23
2,2.374866008758545,2.041675567626953,0.40477386116981506,0.40477386934673365,02:21
3,2.357997417449951,2.784316062927246,0.41155779361724854,0.4115577889447236,02:27
4,2.317486524581909,2.223220109939575,0.3864321708679199,0.3864321608040201,02:22
5,2.289726734161377,2.117807149887085,0.42537689208984375,0.4253768844221106,02:22
6,2.2419285774230957,2.138420581817627,0.4404522478580475,0.44045226130653264,02:21
7,2.203885078430176,2.04253888130188,0.43341708183288574,0.43341708542713564,02:22
8,2.168752431869507,2.366715669631958,0.4567839205265045,0.45678391959799,02:22
9,2.1718389987945557,1.9844080209732056,0.4600502550601959,0.4600502512562814,02:22
10,2.1319992542266846,1.9314944744110107,0.46658292412757874,0.4665829145728643,02:23
11,2.120727300643921,1.8608145713806152,0.4914572834968567,0.4914572864321608,02:22
12,2.087806224822998,1.9356937408447266,0.450753778219223,0.4507537688442211,02:22
13,2.0767300128936768,1.8430850505828857,0.4826633036136627,0.48266331658291456,02:22
14,2.0549800395965576,1.8461594581604004,0.4972361922264099,0.4972361809045226,02:22
15,2.063640832901001,1.8374406099319458,0.4972361922264099,0.4972361809045226,02:22
16,2.0471432209014893,1.952879548072815,0.43919599056243896,0.4391959798994975,02:22
17,2.046712636947632,1.7996611595153809,0.5052763819694519,0.5052763819095477,02:22
18,2.022333860397339,1.8339108228683472,0.49773868918418884,0.4977386934673367,02:22
19,2.002394914627075,1.7821356058120728,0.5090452432632446,0.5090452261306533,02:22
20,2.018063545227051,1.7645294666290283,0.5231155753135681,0.5231155778894472,02:23
21,2.0106751918792725,1.8399511575698853,0.4899497628211975,0.4899497487437186,02:23
22,2.009338855743408,1.7990857362747192,0.49773868918418884,0.4977386934673367,02:22
23,1.9942251443862915,1.738417148590088,0.537939727306366,0.5379396984924623,02:22
24,1.977196216583252,1.7543820142745972,0.5261306762695312,0.5261306532663317,02:23
25,1.9711041450500488,1.7637189626693726,0.5228643417358398,0.5228643216080402,02:22
26,1.9713317155838013,1.7319278717041016,0.5321608185768127,0.5321608040201005,02:23
27,1.9489362239837646,1.744072437286377,0.5281407237052917,0.5281407035175879,02:23
28,1.941070556640625,1.7445591688156128,0.5309045314788818,0.5309045226130653,02:23
29,1.9360027313232422,1.709309697151184,0.540452241897583,0.5404522613065327,02:22
30,1.936503291130066,1.7348870038986206,0.5296482443809509,0.5296482412060302,02:21
31,1.9187103509902954,1.7193588018417358,0.5386934876441956,0.5386934673366834,02:22
32,1.9084227085113525,1.684485912322998,0.5489949584007263,0.5489949748743719,02:22
33,1.8732913732528687,1.6772716045379639,0.5555276274681091,0.5555276381909547,02:21
34,1.8495079278945923,1.6774033308029175,0.5605527758598328,0.5605527638190955,02:22
35,1.8333605527877808,1.6542904376983643,0.564824104309082,0.5648241206030151,02:22
36,1.8195096254348755,1.6512212753295898,0.566331684589386,0.5663316582914573,02:21
37,1.8165618181228638,1.6513031721115112,0.5701004862785339,0.5701005025125628,02:22
38,1.7899891138076782,1.6449376344680786,0.5748744010925293,0.5748743718592965,02:22
39,1.7878756523132324,1.6455602645874023,0.5706030130386353,0.5706030150753769,02:22
