epoch,train_loss,valid_loss,accuracy,f1_score,time
0,2.998399496078491,2.6622705459594727,0.256028950214386,0.25602893890675243,02:18
1,2.6019749641418457,3.1312222480773926,0.3424437344074249,0.342443729903537,02:17
2,2.48248028755188,2.686286449432373,0.2552250921726227,0.25522508038585207,02:17
3,2.3611361980438232,2.279946804046631,0.29983922839164734,0.29983922829581994,02:17
4,2.2761993408203125,2.5238595008850098,0.274517685174942,0.2745176848874598,02:17
5,2.2105960845947266,2.0748019218444824,0.39911574125289917,0.3991157556270096,02:17
6,2.1600589752197266,2.1681618690490723,0.36012861132621765,0.36012861736334406,02:17
7,2.1076042652130127,2.1490285396575928,0.36093246936798096,0.3609324758842444,02:17
8,2.0736773014068604,2.0308144092559814,0.39831188321113586,0.3983118971061093,02:17
9,2.032585859298706,2.0691566467285156,0.3862540125846863,0.3862540192926045,02:17
10,1.99381422996521,1.9881904125213623,0.4200160801410675,0.420016077170418,02:17
11,1.9848520755767822,1.9546326398849487,0.4216237962245941,0.4216237942122186,02:17
12,1.9341415166854858,1.9559803009033203,0.43649518489837646,0.43649517684887457,02:17
13,1.9378999471664429,2.008817195892334,0.41720256209373474,0.4172025723472669,02:17
14,1.8999204635620117,1.9002196788787842,0.45779743790626526,0.4577974276527331,02:17
15,1.905226469039917,1.9015153646469116,0.4517684876918793,0.4517684887459807,02:17
16,1.843195915222168,1.955169916152954,0.434485524892807,0.4344855305466238,02:17
17,1.8447233438491821,1.9548624753952026,0.43569132685661316,0.4356913183279742,02:17
18,1.8306021690368652,1.9019439220428467,0.4260450303554535,0.42604501607717044,02:17
19,1.8316411972045898,1.911368489265442,0.44935691356658936,0.44935691318327975,02:17
20,1.811227798461914,1.8429795503616333,0.5016077160835266,0.5016077170418006,02:16
21,1.801082730293274,1.891371726989746,0.44694533944129944,0.44694533762057875,02:16
22,1.780959129333496,1.966317057609558,0.4244372844696045,0.42443729903536975,02:17
23,1.7838739156723022,1.8345067501068115,0.4770900309085846,0.4770900321543408,02:17
24,1.7535771131515503,1.897890329360962,0.45940515398979187,0.45940514469453375,02:17
25,1.7283849716186523,1.8738391399383545,0.4702572226524353,0.4702572347266881,02:17
26,1.7387064695358276,1.8185644149780273,0.4839228391647339,0.48392282958199356,02:16
27,1.7345293760299683,1.9152661561965942,0.440514475107193,0.4405144694533762,02:17
28,1.7079744338989258,1.8549221754074097,0.4726687967777252,0.472668810289389,02:16
29,1.6995151042938232,1.8859155178070068,0.46302250027656555,0.4630225080385852,02:16
30,1.6927669048309326,1.8487036228179932,0.47226688265800476,0.47226688102893893,02:16
31,1.668540120124817,1.8375346660614014,0.4746784567832947,0.4746784565916399,02:16
32,1.6534414291381836,1.8475441932678223,0.48070740699768066,0.4807073954983923,02:17
33,1.6666415929794312,1.8174656629562378,0.5004019141197205,0.5004019292604501,02:16
34,1.6647887229919434,1.8269294500350952,0.48673632740974426,0.4867363344051447,02:16
35,1.615901231765747,1.8009064197540283,0.5024116039276123,0.502411575562701,02:16
36,1.6293212175369263,1.8090404272079468,0.4907556176185608,0.4907556270096463,02:16
37,1.6022522449493408,1.8616034984588623,0.4770900309085846,0.4770900321543408,02:16
38,1.565126657485962,1.7920960187911987,0.5144694447517395,0.5144694533762058,02:17
39,1.5459846258163452,1.8025543689727783,0.5016077160835266,0.5016077170418006,02:16
40,1.5354974269866943,1.7758424282073975,0.5152733325958252,0.5152733118971061,02:16
41,1.510595440864563,1.7554789781570435,0.5317524075508118,0.5317524115755627,02:16
42,1.4790922403335571,1.7513402700424194,0.5265273451805115,0.5265273311897106,02:17
43,1.4833577871322632,1.7516310214996338,0.5305466055870056,0.5305466237942122,02:17
44,1.487805724143982,1.7485063076019287,0.5301446914672852,0.530144694533762,02:16
