epoch,train_loss,valid_loss,accuracy,f1_score,time
0,2.865185022354126,2.3078808784484863,0.3522613048553467,0.3522613065326633,02:27
1,2.4801597595214844,2.4626946449279785,0.3959799110889435,0.39597989949748746,02:26
2,2.3760828971862793,2.165911912918091,0.33994975686073303,0.3399497487437186,02:25
3,2.3121190071105957,2.030932664871216,0.41683417558670044,0.4168341708542714,02:26
4,2.234311580657959,2.1930878162384033,0.4276382029056549,0.42763819095477384,02:26
5,2.237907886505127,1.9550796747207642,0.450753778219223,0.4507537688442211,02:26
6,2.2018070220947266,2.175248622894287,0.41608041524887085,0.41608040201005025,02:27
7,2.163872241973877,1.9696292877197266,0.43592965602874756,0.435929648241206,02:26
8,2.1507182121276855,1.9145584106445312,0.45175880193710327,0.45175879396984925,02:26
9,2.1269724369049072,1.8863716125488281,0.46783918142318726,0.4678391959798995,02:26
10,2.1255505084991455,1.8918107748031616,0.4713567793369293,0.471356783919598,02:26
11,2.0806169509887695,1.8353184461593628,0.4907035231590271,0.4907035175879397,02:27
12,2.069639205932617,1.8365947008132935,0.47989949584007263,0.4798994974874372,02:27
13,2.084559679031372,1.9901548624038696,0.4206030070781708,0.4206030150753769,02:26
14,2.057462453842163,1.8111168146133423,0.49120602011680603,0.49120603015075376,02:27
15,2.0414271354675293,1.8363330364227295,0.4786432087421417,0.478643216080402,02:27
16,2.0239369869232178,1.8522064685821533,0.4728643298149109,0.4728643216080402,02:27
17,2.0069193840026855,1.7721731662750244,0.5065326690673828,0.5065326633165829,02:26
18,2.0287394523620605,1.8329830169677734,0.49497488141059875,0.4949748743718593,02:26
19,2.015085220336914,1.8791570663452148,0.46658292412757874,0.4665829145728643,02:27
20,2.0003232955932617,1.775977373123169,0.504020094871521,0.5040201005025126,02:26
21,1.9792577028274536,1.7596402168273926,0.5158291459083557,0.5158291457286432,02:26
22,1.9851716756820679,1.8005259037017822,0.5,0.5,02:26
23,1.992380976676941,1.734004020690918,0.5261306762695312,0.5261306532663317,02:26
24,1.9581092596054077,1.748282790184021,0.520351767539978,0.5203517587939699,02:26
25,1.9430433511734009,1.8398408889770508,0.4854271411895752,0.48542713567839196,02:26
26,1.94932222366333,1.724449634552002,0.52839195728302,0.528391959798995,02:26
27,1.9493476152420044,1.7543267011642456,0.5090452432632446,0.5090452261306533,02:26
28,1.9344507455825806,1.7700740098953247,0.5110552906990051,0.5110552763819095,02:26
29,1.9389395713806152,1.7051979303359985,0.5311557650566101,0.5311557788944724,02:25
30,1.9233909845352173,1.7517204284667969,0.524371862411499,0.5243718592964824,02:26
31,1.9185181856155396,1.704048752784729,0.540703535079956,0.5407035175879397,02:25
32,1.9066129922866821,1.6889182329177856,0.545979917049408,0.5459798994974875,02:25
33,1.8810570240020752,1.6786818504333496,0.5575376749038696,0.5575376884422111,02:26
34,1.8556734323501587,1.7068910598754883,0.5565326809883118,0.5565326633165829,02:26
35,1.8301477432250977,1.6605440378189087,0.5658291578292847,0.5658291457286432,02:26
36,1.8029370307922363,1.6530674695968628,0.5716080665588379,0.571608040201005,02:26
37,1.7894713878631592,1.650639533996582,0.5756281614303589,0.5756281407035176,02:26
38,1.784831166267395,1.6477220058441162,0.5746231079101562,0.5746231155778895,02:25
39,1.7736738920211792,1.6483885049819946,0.5746231079101562,0.5746231155778895,02:26
